source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,18836683,18836683,US20250180524A1,,ROTATABLE SAMPLE NEEDLE FOR ANALYZER,2024-08-07,2024,2025-06-05,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18836683,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18839303,18839303,US20250179567A1,,SYSTEMS AND METHODS FOR TARGETED NUCLEIC ACID CAPTURE AND BARCODING,2024-08-16,2024,2025-06-05,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18839303,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18849119,18849119,US20250229272A1,,Headspace Eliminating Microtiter Plate Lid,2024-09-20,2024,2025-07-17,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18849119,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18849126,18849126,US20250321221A1,,Headspace Eliminating Microtiter Plate Lid,2024-09-20,2024,2025-10-16,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18849126,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18883302,18883302,US20250092389A1,,GUIDE RNA WITH CHEMICAL MODIFICATIONS,2024-09-12,2024,2025-03-20,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18883302,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18887496,18887496,US20250123291A1,,APPLICATION OF HIGH MANNOSE GLYCAN BINDING PROTEINS AND COMPLEX GLYCAN BINDING PROTEINS,2024-09-17,2024,2025-04-17,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18887496,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18905854,18905854,,12421274,POLYMER BEADS FOR OLIGONUCLEOTIDE SYNTHESIS,2024-10-03,2024,,2025-09-23,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Utility,https://patentcenter.uspto.gov/applications/18905854,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18912398,18912398,US20260104386A1,,MODULAR FLUIDIC SYSTEMS AND METHODS FOR CONSUMABLE-BASED PARALLEL CAPILLARY ELECTROPHORESIS,2024-10-10,2024,2026-04-16,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18912398,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18932291,18932291,US20250137887A1,,SAMPLE TRANSPORT DEVICE WITH PUMPING ELEMENT FOR AN ANALYZER,2024-10-30,2024,2025-05-01,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18932291,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18932428,18932428,US20250146984A1,,SAMPLE SEPARATION DEVICE WITH FLUID DRIVE UNIT DECOUPLING,2024-10-30,2024,2025-05-08,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18932428,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18932488,18932488,US20250060340A1,,CONFIGURING AN INJECTOR FOR EMULATING OPERATION OF ANOTHER INJECTOR,2024-10-30,2024,2025-02-20,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18932488,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,18974570,18974570,US20260160739A1,,SYSTEMS AND METHODS FOR A GAS CHROMATOGRAPHY MASS SPECTROMETRY FITTING,2024-12-09,2024,2026-06-11,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Utility,https://patentcenter.uspto.gov/applications/18974570,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,29928117,29928117,,D1083140,Booster Plate,2024-02-08,2024,,2025-07-08,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Design,https://patentcenter.uspto.gov/applications/29928117,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,29928344,29928344,,D1110542,CHROMATOGRAPH,2024-02-09,2024,,2026-01-27,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Design,https://patentcenter.uspto.gov/applications/29928344,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,29949912,29949912,,D1126228,DISPLAY SCREEN OR PORTION THEREOF WITH GRAPHICAL USER INTERFACE FOR INSTRUMENT CONNECT CONTROL,2024-06-28,2024,,2026-05-12,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Design,https://patentcenter.uspto.gov/applications/29949912,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,29949924,29949924,,D1115838,SMARTPHONE DISPLAY SCREEN OR PORTION THEREOF WITH TRANSITIONAL GRAPHICAL USER INTERFACE FOR INSTRUMENT RUN CONTROL,2024-06-28,2024,,2026-03-03,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Design,https://patentcenter.uspto.gov/applications/29949924,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63548604,63548604,,,ION TRAP FOR ENHANCED TIME-OF-FLIGHT ION UTILIZATION,2024-02-01,2024,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63548604,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63554658,63554658,,,ION GUIDE INCLUDING ORTHOGONAL MERGING PSEUDO-POTENTIAL WELLS,2024-02-16,2024,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63554658,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63562144,63562144,,,POLYCLONAL ANTIBODIES FOR MEASURING LIPOPROTEIN(A) CONCENTRATION,2024-03-06,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63562144,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63563209,63563209,,,Anti-human PAX-8 antibody for in vitro diagnostic use by immunohistochemistry,2024-03-08,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63563209,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63617927,63617927,,,CONTROLLING ANTIBODY SPECIFICITIES IN A POLYCLONAL HUMORAL RESPONSE BY EPITOPE TUNING,2024-01-05,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63617927,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63636312,63636312,,,METHODS OF INDIRECT TAGGING OF NUCLEIC ACIDS,2024-04-19,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63636312,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63636497,63636497,,,METHODS OF SELECTIVELY TAGGING NUCLEIC ACIDS FOR ANALYSIS OF RNA SEQUENCES,2024-04-19,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63636497,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63636554,63636554,,,METHODS OF PREPARING NUCLEIC ACIDS FOR SEQUENCING AND METHYLATION ANALYSIS,2024-04-19,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63636554,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63639881,63639881,,,"PIPETTING SYSTEMS, DEVICES, AND METHODS",2024-04-29,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63639881,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63640052,63640052,,,CHROMOGENIC PEROXIDASE SUBSTRATES,2024-04-29,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63640052,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63645288,63645288,,,Sensor Interrogation System and Method Including Optical Shaping Structures,2024-05-10,2024,,,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",,,Provisional,https://patentcenter.uspto.gov/applications/63645288,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
uspto,63645590,63645590,,,POLYETHER ETHER KETONE (PEEK) LINE COLUMN QUICK CONNECT,2024-05-10,2024,,,"AGILENT TECHNOLOGIES, INC.","AGILENT TECHNOLOGIES, INC.",,,Provisional,https://patentcenter.uspto.gov/applications/63645590,2024,A,Agilent Technologies,Agilent; Agilent Technologies; Agilent Technologies Inc,Agilent; Agilent Technologies; Agilent Technologies Inc,,agilent; agilent technologies; agilent technologies inc,applicant_names; first_applicant,company_alias,generic_mention,agilent technologies inc,3,3,0,6,0.97,True,single_token_term,Agilent Technologies,applicant_names,company_alias
